Unnamed: 0,row ID,smiles,row m/z,match_id,match_smiles,pair_similarity,mps,pp,mps_pp,mcs
16442,95,COC(=O)C12OC3C(C(=O)C1=C(O)CC(C)C2O)=C(O)C(C1C=CC2OC4(C(O)C(C)CC(O)=C4C(=O)C=2C=1O)C(=O)OC)=CC=3,661.1564941,CNP0415531,O=C(NCCS(=O)(=O)N(C)C)CC1=C(OC2=C1C(=O)C3(OC=4C(Cl)=C(OC)C=C(OC)C4C3=O)C(C)C2)C=5C=CC(OC)=CC5,0.525700867,1.0,0.125,1.0,0.515151515
4159,28,O=C(C(NC/1=O)=C)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,344.1372681,CMNPD5396,c1(c2c(cccc2)[nH]c1)\C=C\NC(=O)\C=C\c3c[nH]c(c3cc4)c(O)c4,0.87951678,1.0,0.5,1.0,0.41025641
16451,95,COC(=O)C12OC3C(C(=O)C1=C(O)CC(C)C2O)=C(O)C(C1C=CC2OC4(C(O)C(C)CC(O)=C4C(=O)C=2C=1O)C(=O)OC)=CC=3,661.1564941,CNP0247739,O=C(OC=1C=C(C=C2OC3(C(=O)C12)C(OC)=CC(=O)C=C3C(=O)OC)C)C4=C(O)C=C(C=C4OC=5C(OC)=CC(O)=CC5C(=O)OC)C,0.487466501,4.0,0.5,4.0,0.609375
18503,58,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C)=O)O)C)C,383.1839294,CCMSLIB00000853306,CC1CC(=O)C/2=C(O1)/OC3(C)CCC4C(C)(C)C5OC5C(=O)C4(C)C3C2,0.597390213,2.0,0.08,2.0,0.526315789
18509,4,C(O)(=O)C1=CC=C([C@](O)(C)CCCC(C)=C)C(O)=C1,287.1239929,CCMSLIB00000851416,CC1CC(C/C(C)=C/C[C@H]2COC(=O)C2=C)OC1=O,0.863757583,3.0,0.019354839,3.0,0.3
4174,28,O=C(C(NC/1=O)=C)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,344.1372681,CNP0422812,O=C1C=2C=CC=CC2N(C3=NC=4C=C(OC)C=CC4C=5C=CNC35)CC1,0.867635071,1.0,0.5,1.0,0.333333333
12379,78,CCCCC1C(OC)=CC(=O)OC=1C,219.0984192,CNP0317364,O=C1NC2C(O)C(O)C(OC2N1C)CO,0.736530006,1.0,0.5,1.0,0.666666667
16475,95,COC(=O)C12OC3C(C(=O)C1=C(O)CC(C)C2O)=C(O)C(C1C=CC2OC4(C(O)C(C)CC(O)=C4C(=O)C=2C=1O)C(=O)OC)=CC=3,661.1564941,CNP0283766,O=C(OC)CC(C1=COC2=CC=C(OC)C=C2C1=O)C=3C(=O)C(O)=C(C(=O)C3O)C(C4=COC5=CC=C(OC)C=C5C4=O)CC(=O)OC,0.410666815,4.0,0.5,4.0,0.450704225
18538,59,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/CC(C)O)=O)O)C)C,427.2095947,CCMSLIB00000856057,CC1CCC2C(C)(C)C(O)C(O)CC2(C)C13CC4=C(O3)C(=C(CO)C=C4O)C=O,0.436681201,2.0,0.153846154,2.0,0.465116279
18539,101,CC(C=C)(C)C12C3=C(NC1N(C(C(C=CC=C4)=C4N5)=O)C(C5=O)C2)C=CC=C3,396.1694641,CCMSLIB00010109652,Cc1ccc2c(CN3CCN(Cc4cccc(C#N)c4)CC3)cc(=O)oc2c1,0.996844351,1.0,0.142857143,1.0,0.615384615
10348,67,CCCC(CC1OC(=O)C2C(=CC(=CC=2O)O)C1)O,267.1223145,CNP0332679,O=C(C1=CC(=C(O)C=C1OC)C(=O)CC(O)(C)C)C,0.496841818,18.0,0.209302326,18.0,0.625
18540,101,CC(C=C)(C)C12C3=C(NC1N(C(C(C=CC=C4)=C4N5)=O)C(C5=O)C2)C=CC=C3,396.1694641,CCMSLIB00010120993,Cc1ccc2c(CN3CCN(Cc4cccc(C#N)c4)CC3)cc(=O)oc2c1,0.996844351,1.0,0.142857143,1.0,0.615384615
18543,101,CC(C=C)(C)C12C3=C(NC1N(C(C(C=CC=C4)=C4N5)=O)C(C5=O)C2)C=CC=C3,396.1694641,CCMSLIB00010108195,Cc1ccc2c(CN3CCN(Cc4ccccc4C#N)CC3)cc(=O)oc2c1,0.996844351,1.0,0.142857143,1.0,0.615384615
18544,101,CC(C=C)(C)C12C3=C(NC1N(C(C(C=CC=C4)=C4N5)=O)C(C5=O)C2)C=CC=C3,396.1694641,CCMSLIB00010119531,Cc1ccc2c(CN3CCN(Cc4ccccc4C#N)CC3)cc(=O)oc2c1,0.996844351,1.0,0.142857143,1.0,0.615384615
18548,86,[C@]([H])12[C@@](C)(C)CCC[C@]1(C)[C@@H](CO)C(C)=CC2=O,237.1847382,CCMSLIB00009975692,CC1CCC2C13CC(CC3(C=C2C(=O)O)O)(C)C ,0.855447995,47.0,0.758064516,47.0,0.583333333
18554,32,OC1=CC(O)=C(C2=O)C(CC(O[C@H](CCCCC2)C)=O)=C1,293.1387329,CCMSLIB00000853332,CC1CCCCCC(=O)C2=C(CC(=O)O1)C=C(O)C=C2O,0.838436028,60.0,0.845070423,60.0,1.0
4219,28,O=C(C(NC/1=O)=C)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,344.1372681,CNP0379614,O=C1C=C(C(=O)N2CC=3C=4C=CC=CC4NC3CC2)C=5C=CC=CC5N1,0.894302428,1.0,0.5,1.0,0.333333333
4223,28,O=C(C(NC/1=O)=C)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,344.1372681,CNP0137565,O=C(C=CC1=CNC=2C(O)=CC=CC12)NC=CC3=CNC=4C=CC=CC34,0.87951678,1.0,0.5,1.0,0.41025641
4225,28,O=C(C(NC/1=O)=C)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,344.1372681,CNP0477497,O=C(NCCC1=CC=C(O)C(O)=C1)CCC=2C=NN3C(O)=NC=NC23,0.874144673,1.0,0.5,1.0,0.325
10374,67,CCCC(CC1OC(=O)C2C(=CC(=CC=2O)O)C1)O,267.1223145,CNP0156368,O=C1C=C2C(O)CC(OC(=O)C)C(C)C2(C=C1O)C,0.517545706,21.0,0.244186047,21.0,0.428571429
10384,67,CCCC(CC1OC(=O)C2C(=CC(=CC=2O)O)C1)O,267.1223145,CNP0470232,O=C(O)C1(O)CCC2=C(C(=O)C)CCC23COC1C3,0.50754153,14.0,0.162790698,14.0,0.576923077
12433,79,CCCCC1C(OC)=CC(=O)OC=1CO,213.1111908,NPA001465,C[C@H]([C@H]1[C@@H](O1)/C=C/[C@H]2[C@@H](O2)[C@@H](C=C)O)O,0.65652634,20.0,0.25,20.0,0.291666667
18576,88,O=C([C@](O)(C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,362.1495056,CCMSLIB00000571817,CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O,0.459843367,1.0,0.041666667,1.0,0.333333333
4243,29,O=C(C(NC1=O)=C)N[C@H]1CC2=C(C(C)(C)C=C)NC3=CC=CC=C32,324.1708374,CNP0396026,O=C(NCCC1=CNC=2C=CC=CC21)C3=NOC4=C3CCCCC4,0.230868587,5.0,0.208333333,5.0,0.558823529
4244,29,O=C(C(NC1=O)=C)N[C@H]1CC2=C(C(C)(C)C=C)NC3=CC=CC=C32,324.1708374,CNP0396043,O=C(NCCNC(=O)CC(C)C)C1=CN(C=2C=CC=CC12)C,0.199606687,1.0,0.041666667,1.0,0.633333333
18587,88,O=C([C@](O)(C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,362.1495056,CCMSLIB00005773532,CC1COC2=C3N1C=C(C(O)=O)C(=O)C3=CC(F)=C2N1CCN(C)CC1,0.462066114,1.0,0.041666667,1.0,0.333333333
4266,29,O=C(C(NC1=O)=C)N[C@H]1CC2=C(C(C)(C)C=C)NC3=CC=CC=C32,324.1708374,CNP0006071,O=C(C=1C=CC=CC1)N2CC3(N4CCOCC4CN(C)C3)C2,0.308627129,1.0,0.041666667,1.0,0.59375
18609,81,CCC(CC1C(OC)=CC(=O)OC=1C)O,213.112381,CCMSLIB00009920323,CCC=CC[C@H]1C(=O)CC[C@@H]1CC(=O)O,0.728754569,51.0,0.75,51.0,0.5
18610,79,CCCCC1C(OC)=CC(=O)OC=1CO,213.1111908,CCMSLIB00009920323,CCC=CC[C@H]1C(=O)CC[C@@H]1CC(=O)O,0.693439979,57.0,0.7125,57.0,0.5
18613,83,CCCC(C1C(OC)=CC(=O)OC=1C)O,213.1116333,CCMSLIB00009920323,CCC=CC[C@H]1C(=O)CC[C@@H]1CC(=O)O,0.615149084,49.0,0.7,49.0,0.5
16565,96,O=C(C1=C(O2)C=C(C)C(OC)=C1C(OC)=O)C3=C2C=CC=C3O,315.0882263,CNP0357650,O=C(OC)C=1C(O)=CC=C2OC=3C=C(C=C(OC)C3C(=O)C21)C,0.595714748,1.0,0.066666667,1.0,0.851851852
16570,96,O=C(C1=C(O2)C=C(C)C(OC)=C1C(OC)=O)C3=C2C=CC=C3O,315.0882263,CNP0216198,O=C(OC)C=1C(O)=CC2=CC=3C=C(O)CC(=O)C3C(O)=C2C1C,0.673548968,2.0,0.133333333,2.0,0.666666667
18623,66,CCC[C@H](C[C@@H]1[C@@H](O)C2C(=C(C(=C(C=2)OC)OC)O)C(=O)O1)O,349.1261292,CCMSLIB00010107235,CCc1[nH]nc2c1C(c1cc(OC)cc(OC)c1)C(C#N)=C(N)O2,0.999358118,1.0,0.25,1.0,0.666666667
18624,66,CCC[C@H](C[C@@H]1[C@@H](O)C2C(=C(C(=C(C=2)OC)OC)O)C(=O)O1)O,349.1261292,CCMSLIB00010118572,CCc1[nH]nc2c1C(c1cc(OC)cc(OC)c1)C(C#N)=C(N)O2,0.998910427,1.0,0.25,1.0,0.666666667
18628,53,COC1C=C2C(C(C3C(O)=C4C(OC5C4CCO5)=CC=3C2=O)=O)=C(OC)C=1,391.078949,CCMSLIB00004716468,CCC1=C(C2=CC3=C(C(=C2C=C1)O)C(=O)C4=C(C=CC(=C4C3=O)O)O)C(=O)OC,0.996847034,1.0,0.2,1.0,0.657894737
18634,55,C=CC(C1NC2C=CC=CC=2C=1/C=C1/C(=O)N2C(CCC2)C(=O)N/1)(C)C,372.1681213,CCMSLIB00010104761,CCc1ccc2oc(=O)cc(CN3CCN(c4ccccn4)CC3)c2c1,0.999178052,1.0,0.25,1.0,0.318181818
18635,55,C=CC(C1NC2C=CC=CC=2C=1/C=C1/C(=O)N2C(CCC2)C(=O)N/1)(C)C,372.1681213,CCMSLIB00010116096,CCc1ccc2oc(=O)cc(CN3CCN(c4ccccn4)CC3)c2c1,0.998869359,1.0,0.25,1.0,0.318181818
18640,59,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/CC(C)O)=O)O)C)C,427.2095947,CCMSLIB00005722657,CCCC(CC(O)=O)C1=C2OC(C)C(C)C(=O)C2=C(O)C(CC=C(C)C)=C1OC,0.436525121,2.0,0.153846154,2.0,0.525
18642,93,C(C1C(OC2C=CC([C@@H](CC(C)C)O)=C(OC)C=2C(OC)=O)=C(O)C=C(C)C=1)=O,425.1568604,CCMSLIB00000854493,CCCC/1=C/C2=C(CO1)/C(=O)C(C)(O)C(C2)OC(=O)C3=C(O)C=C(OC)C=C3C,0.914154759,2.0,0.5,2.0,0.564102564
18643,93,C(C1C(OC2C=CC([C@@H](CC(C)C)O)=C(OC)C=2C(OC)=O)=C(O)C=C(C)C=1)=O,425.1568604,CCMSLIB00000851276,CCCC/1=C/C2=C(CO1)/C(=O)C(C)(OC(=O)C3=C(O)C=C(OC)C=C3C)C(O)C2,0.984245967,2.0,0.5,2.0,0.605263158
18644,66,CCC[C@H](C[C@@H]1[C@@H](O)C2C(=C(C(=C(C=2)OC)OC)O)C(=O)O1)O,349.1261292,CCMSLIB00010121491,CCCc1[nH]nc2c1C(c1ccc(OC)c(O)c1)C(C#N)=C(N)O2,0.97638607,1.0,0.25,1.0,0.612903226
12502,79,CCCCC1C(OC)=CC(=O)OC=1CO,213.1111908,CNP0312582,O=C1OC(C(=O)OC)(C)C(C)CC1=CC,0.667508739,18.0,0.225,18.0,0.578947368
2269,10,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,349.0665588,CNP0458494,[O-][NH+](O)C=1C=C(C=2C(O)=C(C=C(C2C1O)[NH+]([O-])O)[NH+]([O-])O)[NH+]([O-])O,0.724584818,1.0,0.333333333,1.0,0.65625
18656,82,CCC(CC1C(OC)=CC(=O)OC=1C)O,235.0932159,CCMSLIB00009997977,CCCCC/C=C\C/C=C\CC/C=C\CCCC(=O)O,0.998805106,1.0,0.5,1.0,0.214285714
18657,84,CCCC(C1C(OC)=CC(=O)OC=1C)O,235.0926056,CCMSLIB00009997977,CCCCC/C=C\C/C=C\CC/C=C\CCCC(=O)O,0.998728216,1.0,0.333333333,1.0,0.214285714
2274,10,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,349.0665588,CNP0022470,O=C(OC)C=1C=2C=C(OCC3=CC=C(F)C=C3Cl)C=CC2OC1C,0.769164383,1.0,0.333333333,1.0,0.6875
2275,10,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,349.0665588,CNP0033781,O=C1OC2=CC(O)=CC=C2C(C=3C=CC=CC3)=C1C=4C=CC(Cl)=CC4,0.734997153,1.0,0.333333333,1.0,0.696969697
18658,80,CCCCC1C(OC)=CC(=O)OC=1CO,235.0920563,CCMSLIB00009997977,CCCCC/C=C\C/C=C\CC/C=C\CCCC(=O)O,0.998629808,1.0,0.5,1.0,0.214285714
18667,93,C(C1C(OC2C=CC([C@@H](CC(C)C)O)=C(OC)C=2C(OC)=O)=C(O)C=C(C)C=1)=O,425.1568604,CCMSLIB00000210885,CCCCC1=NC=C(N1CC2=CC=C(C=C2)C(=O)O)/C=C(\CC3=CC=CS3)/C(=O)O,0.99873507,1.0,0.25,1.0,0.441860465
18668,93,C(C1C(OC2C=CC([C@@H](CC(C)C)O)=C(OC)C=2C(OC)=O)=C(O)C=C(C)C=1)=O,425.1568604,CCMSLIB00000210897,CCCCC1=NC=C(N1CC2=CC=C(C=C2)C(=O)O)/C=C(\CC3=CC=CS3)/C(=O)O,0.99873507,1.0,0.25,1.0,0.441860465
2288,10,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,349.0665588,CNP0237168,O=C1OC2=CC(O)=CC=C2C(C=3C=CC=CC3)=C1C=4C=CC=CC4Cl,0.734997153,1.0,0.333333333,1.0,0.696969697
4358,30,O=C(C(NC1=O)=C)N[C@H]1CC2=C(C(C)(C)C=C)NC3=CC=CC=C32,346.1528625,CNP0006273,O=C(NC=1C=NC=CC1)NC2C(O)C(N3C=CN=C3C)C4OCC2O4,0.940546751,1.0,0.166666667,1.0,0.542857143
18697,77,CCCCC1C(OC)=CC(=O)OC=1C,197.1167603,CCMSLIB00009931301,CCCCCC1C(O1)C/C=C\CCCCCCCC(=O)O,0.693922656,9.0,0.134328358,9.0,0.346153846
4367,30,O=C(C(NC1=O)=C)N[C@H]1CC2=C(C(C)(C)C=C)NC3=CC=CC=C32,346.1528625,CNP0446630,O=C(O)C1=CC=C(C=C1)NN=C2C(=O)N(N=C2C)CN3CCOCC3,0.957189441,1.0,0.166666667,1.0,0.325
18713,46,CC(O[C@H](C(C)(C)[C@@H]1CC/C(C)=C/CC/C(C)=C/CC2=C(O)C=C(C)OC2=O)CCC1=C)=O,479.2737122,CCMSLIB00009930017,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O,0.471488088,1.0,0.166666667,1.0,0.245283019
4381,30,O=C(C(NC1=O)=C)N[C@H]1CC2=C(C(C)(C)C=C)NC3=CC=CC=C32,346.1528625,CNP0359783,N#CC1=CC=C(C=C1)CNC2(COC2)CC3=NOC(=C3)C=4C=CC=CC4,0.944712937,1.0,0.166666667,1.0,0.527777778
18724,84,CCCC(C1C(OC)=CC(=O)OC=1C)O,235.0926056,CCMSLIB00009946346,CCCCNS(=O)(=O)C1=CC=CC=C1,0.93169117,1.0,0.333333333,1.0,0.611111111
2357,10,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,349.0665588,CNP0137353,O=C1OC2=CC(O)=CC=C2C(C=3C=CC=CC3)=C1C=4C=CC=C(Cl)C4,0.734997153,1.0,0.333333333,1.0,0.696969697
4420,30,O=C(C(NC1=O)=C)N[C@H]1CC2=C(C(C)(C)C=C)NC3=CC=CC=C32,346.1528625,CNP0374087,O=C1N(C(=O)C2(C=3NC=4C=CC=CC4C3CCN12)C)CC=5C=CC=CC5,0.963610113,1.0,0.166666667,1.0,0.647058824
328,2,O=C([C@]([H])(C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,324.1702271,CNP0209121,N=C1N(C=C(N1C)CC2=CC=C(O)C=C2)CC3=CC=C(OC)C=C3,0.253970131,5.0,0.079365079,5.0,0.368421053
4427,30,O=C(C(NC1=O)=C)N[C@H]1CC2=C(C(C)(C)C=C)NC3=CC=CC=C32,346.1528625,CNP0382652,O=C(NCCC1=CC=C(OC)C=C1)C2=NC=C3NC=4C=CC=CC4C3=C2,0.928218544,1.0,0.166666667,1.0,0.571428571
8526,60,C(O)[C@](O)1C(C=C[C@]([H])2[C@@](C)(C)CCC[C@]12C)=C,259.1669312,CNP0437937,O=C1N(O)C(C(=O)[NH+]([O-])C1CC(C)C)CC(C)C,0.890775383,1.0,0.333333333,1.0,0.565217391
335,2,O=C([C@]([H])(C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,324.1702271,CNP0267559,O=C1NC(CO)CC2=CNC3=CC=CC(=C32)N(C)C1C(C)C,0.307524959,5.0,0.079365079,5.0,0.351351351
18770,64,CCC[C@@H]1O[C@](C)2[C@@](OC(C3C2=CC(OC)=C(OC)C=3O)=O)(C)C1,331.1141663,CCMSLIB00010110113,CCOc1ccccc1C=NN=C(O)CNc1nnc(O)nc1O,0.944334984,1.0,0.25,1.0,0.307692308
16727,96,O=C(C1=C(O2)C=C(C)C(OC)=C1C(OC)=O)C3=C2C=CC=C3O,315.0882263,CNP0129886,O=C1C=C(OC2=C(O)C(OC)=CC(O)=C12)C=3C=CC=CC3OC,0.595714748,1.0,0.066666667,1.0,0.666666667
12634,81,CCC(CC1C(OC)=CC(=O)OC=1C)O,213.112381,NPA020030,CCC[C@@H](C1=C(OC(=O)C=C1OC)C)O,0.67322759,7.0,0.102941176,7.0,0.875
4444,31,O=C1C2=C(O)C=C(C)C3=C2C(C4=C1C(OC)=CC(O)=C4)=CC5(NC(/C(NC5=O)=C/C6=C(C(C)(C)C=C)NC7=C6C=CC=C7)=O)O3,604.2075806,CNP0404149,O=C1C=C(OC=2C1=C(O)C=C(O)C2C(C3=CC=4C=C(OC)C=CC4NC3=O)CC(=O)N5CCN(C)CC5)C=6C=CC=CC6,0.007795929,1.0,0.022727273,1.0,0.414285714
4445,31,O=C1C2=C(O)C=C(C)C3=C2C(C4=C1C(OC)=CC(O)=C4)=CC5(NC(/C(NC5=O)=C/C6=C(C(C)(C)C=C)NC7=C6C=CC=C7)=O)O3,604.2075806,CNP0078780,O=C1C=2C(OC)=CC(O)=CC2C3=CC4(N=C(O)C(N=C4O)=CC=5C=6C=CC=CC6NC5C(C=C)(C)C)OC7=C(C=C(O)C1=C73)C,0.528453946,1.0,0.022727273,1.0,0.416666667
4447,31,O=C1C2=C(O)C=C(C)C3=C2C(C4=C1C(OC)=CC(O)=C4)=CC5(NC(/C(NC5=O)=C/C6=C(C(C)(C)C=C)NC7=C6C=CC=C7)=O)O3,604.2075806,CNP0223484,O=C1C(=C(O)N=C2C=CC=CN12)C(C3=CC=C(OCC=4C=CC=CC4)C(OC)=C3)CC(=O)NCCC5=CC=C(O)C(O)=C5,0.018039497,1.0,0.022727273,1.0,0.38028169
4448,31,O=C1C2=C(O)C=C(C)C3=C2C(C4=C1C(OC)=CC(O)=C4)=CC5(NC(/C(NC5=O)=C/C6=C(C(C)(C)C=C)NC7=C6C=CC=C7)=O)O3,604.2075806,CNP0316839,N#CC(OC1OC(COC2OC(COC(=O)C=CC3=CC=C(O)C=C3)C(O)C(O)C2O)C(O)C(O)C1O)C=4C=CC=CC4,0.63273555,1.0,0.022727273,1.0,0.492307692
4449,31,O=C1C2=C(O)C=C(C)C3=C2C(C4=C1C(OC)=CC(O)=C4)=CC5(NC(/C(NC5=O)=C/C6=C(C(C)(C)C=C)NC7=C6C=CC=C7)=O)O3,604.2075806,CNP0198158,O=C1C=C(OC=2C1=C(O)C=C(O)C2C(C3=CC=4C=CC(OC)=CC4NC3=O)CC(=O)N5CCN(C)CC5)C=6C=CC=CC6,0.008495469,1.0,0.022727273,1.0,0.414285714
18797,93,C(C1C(OC2C=CC([C@@H](CC(C)C)O)=C(OC)C=2C(OC)=O)=C(O)C=C(C)C=1)=O,425.1568604,CCMSLIB00000850213,CO[C@@H]1C[C@]\2(CC=C)[C@@H](C)[C@@H](OC2=C(\OC)C1=O)C3=CC(=C4OCOC4=C3)OC,0.955177546,1.0,0.25,1.0,0.58974359
18798,1,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,397.1611328,CCMSLIB00000853782,COC(=O)[C@@]1(O)\C=C/C[C@@H]2[C@@]3(C)C[C@H](OC(=O)[C@H]3CC[C@@]12C)C4=COC=C4,0.393878728,1.0,0.083333333,1.0,0.512820513
10612,69,CC(C)[C@H]1[C@@H](O)C2C(=C3C(=CC=2)C[C@@H](C)OC3=O)O1,263.1282349,CMNPD27292,C1=CC(=CC(=O)[C@H](C(C(O)=O)=C)C2)[C@@]2(C)[C@@H](C)[C@H]1O,0.58888471,18.0,0.339622642,18.0,0.576923077
377,3,O=C([C@]([H])(C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,346.1505432,CNP0006273,O=C(NC=1C=NC=CC1)NC2C(O)C(N3C=CN=C3C)C4OCC2O4,0.938962579,1.0,0.142857143,1.0,0.317073171
381,3,O=C([C@]([H])(C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,346.1505432,CNP0010688,FC1=CC=C(C=C1F)CN2CCC(C3=NN=C(O3)C4=CN=CN4C)C2,0.933811128,1.0,0.142857143,1.0,0.285714286
382,3,O=C([C@]([H])(C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,346.1505432,CNP0014600,FC=1C=NC=CC1CN2CC(F)C(OCC3=NC=4C=CN=CC4N3)C2,0.929376125,1.0,0.142857143,1.0,0.285714286
18814,96,O=C(C1=C(O2)C=C(C)C(OC)=C1C(OC)=O)C3=C2C=CC=C3O,315.0882263,CCMSLIB00000848932,COC(=O)C1=C(C(=O)C2=C(O)C=C(C)C=C2O)C(O)=CC(OC)=C1,0.897082466,10.0,0.666666667,10.0,0.785714286
388,3,O=C([C@]([H])(C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,346.1505432,CNP0446630,O=C(O)C1=CC=C(C=C1)NN=C2C(=O)N(N=C2C)CN3CCOCC3,0.955577254,1.0,0.142857143,1.0,0.472222222
10635,69,CC(C)[C@H]1[C@@H](O)C2C(=C3C(=CC=2)C[C@@H](C)OC3=O)O1,263.1282349,NPA021895,C[C@H]1[C@H](C=CC2=CC(=O)[C@@H](C[C@]12C)C(=C)C(=O)O)O,0.58888471,18.0,0.339622642,18.0,0.576923077
403,3,O=C([C@]([H])(C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,346.1505432,CNP0364550,FC=1C=NC=CC1CN2CC(F)C(OCC3=NC=4N=CC=CC4N3)C2,0.929376125,1.0,0.142857143,1.0,0.285714286
12695,81,CCC(CC1C(OC)=CC(=O)OC=1C)O,213.112381,CNP0312582,O=C1OC(C(=O)OC)(C)C(C)CC1=CC,0.714413537,11.0,0.161764706,11.0,0.578947368
12725,81,CCC(CC1C(OC)=CC(=O)OC=1C)O,213.112381,CNP0123407,O=CC1=COC(OC)C2C1CCC2(O)C,0.688108861,6.0,0.088235294,6.0,0.631578947
