Unnamed: 0,row ID,smiles,row m/z,match_id,match_smiles,pair_similarity,mps,pp,mps_pp,mcs
17458,26,O=C([C@H](C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=C(C/C=C(C)/C)C=CC=C32,414.2138672,CCMSLIB00005767580,C/C=C(/C)\C(=O)O[C@@H]1CC[N+]2([C@@H]1C(=CC2)COC(=O)[C@@]([C@H](C)O)(C(C)(C)O)O)[O-],0.998568892,1.0,0.25,1.0,0.418604651
3123,16,C=CC(C1NC2C=CC=CC=2C=1/C=C1/C(=O)N2C(=CCC2)C(=O)N/1)(C)C,370.1524963,CNP0055870,OC=1C=C(OCC=2C=CC=CC2)C=CC1C=3N=C(N=CC3C4=CC=CC=C4)N,0.966600776,1.0,0.125,1.0,0.276595745
17463,24,O=C([C@H](C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC(C/C=C(C)/C)=CC=C32,414.2135315,CCMSLIB00005768930,C/C=C(/C)\C(=O)O[C@@H]1CC[N+]2([C@@H]1C(=CC2)COC(=O)[C@@]([C@H](C)O)(C(C)(C)O)O)[O-],0.998118937,1.0,0.2,1.0,0.386363636
21574,68,CCCC(CC1OC(=O)C2C(=CC(=CC=2O)O)C1)O,289.1045532,CCMSLIB00004713216,O=C1c2c(CCCCC)cc(OC)c(O)c2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,0.999030828,1.0,0.333333333,1.0,0.527777778
17993,54,C=CC(C1NC2C=CC=CC=2C=1/C=C1/C(=O)N2C(CCC2)C(=O)N/1)(C)C,350.1861877,CCMSLIB00009971937,CC(=C[C@H]1C2=C(C[C@@H]3N1C(=O)[C@@H]4CCCN4C3=O)C5=C(N2)C=C(C=C5)OC)C,0.367758046,43.0,0.682539683,43.0,0.355555556
3662,20,[H][C@@]12[C@@](O)(C)CC(=O)[C@]1([H])/C(/C=O)=CC[C@@]([H])1C(CC[C@@]1(C(/C=CC=C(/C)C)C)[H])(C)C2,407.2545776,CNP0381850,O=C(OCC)N1CCN(CC1)CC2C(=O)OC3CC4(C)CCCC(C)C54OC5C32,0.729348141,2.0,0.333333333,2.0,0.431818182
20064,49,COC1C(O)=CC(C)=CC=1OC1=CC(=CC(=C1O)O)C,277.1073608,CCMSLIB00009952660,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,0.596255919,3.0,0.069767442,3.0,0.730769231
18539,101,CC(C=C)(C)C12C3=C(NC1N(C(C(C=CC=C4)=C4N5)=O)C(C5=O)C2)C=CC=C3,396.1694641,CCMSLIB00010109652,Cc1ccc2c(CN3CCN(Cc4cccc(C#N)c4)CC3)cc(=O)oc2c1,0.996844351,1.0,0.142857143,1.0,0.615384615
4716,34,CC(C1=C2C(CO3)(C(C(O)=C4C5=C6C(C)=CC(O)=C5C(OC4)=O)=C6O7)C7(CC1=O)O)=CC(O)=C2C3=O,513.0780029,CNP0241886,O=C(C1=CC=C(Br)C=C1)C2C(C(=O)C)N3C=4C=CC=CC4C=CC3C52C(=O)NC=6C=CC=CC65,0.79446125,1.0,0.055555556,1.0,0.62
19056,6,COC1C=C(O)C=C2C=1C(C1C(O)=C3C(OC4(OC3CCC4)C)=CC=1C2=O)=O,405.0939636,CCMSLIB00010104612,COc1cc(C(O)=NCc2cccnc2)ccc1OCc1ccc(Cl)cc1,0.99953568,1.0,0.333333333,1.0,0.452380952
4219,28,O=C(C(NC/1=O)=C)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,344.1372681,CNP0379614,O=C1C=C(C(=O)N2CC=3C=4C=CC=CC4NC3CC2)C=5C=CC=CC5N1,0.894302428,1.0,0.5,1.0,0.333333333
18045,99,CC(C)CC1NC(=O)C2CCCN2C1=O,233.1257172,CCMSLIB00000205038,CC(=O)N1CC2CC(C1)C3=CC=CC(=O)N3C2,0.996429384,1.0,0.333333333,1.0,0.590909091
11903,73,O=C1CC[C@@]2(C[C@@H](OC(/C(C)=CC)=O)[C@@]([C@@]3(C(O[C@H](C)[C@@]34C(O5)=O)=O)C([C@@]5(C)[C@H]6OC(C)=O)=O)(C)[C@]6(O4)C2=C)C(C)(C)O1,601.2318726,CNP0108177,O=C(OC1CC2(C(=C)C34OC56C(=O)OC(C(=O)C6(C(=O)OC5C)C13C)(C)C4OC(=O)C)CCC(=O)OC2(C)C)C(=CC)C,0.214822233,4.0,0.042553191,4.0,1.0
6789,52,COC1C=C2C(C(C3C(O)=C4C(OC5C4CCO5)=CC=3C2=O)=O)=C(OC)C=1,369.0978088,CMNPD18702,c12c([C@](O)(CCC1=O)[C@]([H])(c(c3c(O)cc4)c45)[C@](O)([H])[C@@H](O)C3=O)c5ccc2O,0.839921951,3.0,0.0625,3.0,0.675675676
10374,67,CCCC(CC1OC(=O)C2C(=CC(=CC=2O)O)C1)O,267.1223145,CNP0156368,O=C1C=C2C(O)CC(OC(=O)C)C(C)C2(C=C1O)C,0.517545706,21.0,0.244186047,21.0,0.428571429
11910,74,O=C1CC[C@@]2(C[C@@H](OC(/C(C)=CC)=O)[C@@]([C@@]3(C(O[C@H](C)[C@@]34C(O5)=O)=O)C([C@@]5(C)[C@H]6OC(C)=O)=O)(C)[C@]6(O4)C2=C)C(C)(C)O1,623.2106934,CNP0092947,O=C(O)CC(=O)OC(C(N)N)C1OC(OC2=CC=C3C(OCC4C5=CC=C(OC)C(OCCO)=C5OC34)=C2)C(O)C(O)C1O,0.346562564,1.0,0.2,1.0,0.5
17543,95,COC(=O)C12OC3C(C(=O)C1=C(O)CC(C)C2O)=C(O)C(C1C=CC2OC4(C(O)C(C)CC(O)=C4C(=O)C=2C=1O)C(=O)OC)=CC=3,661.1564941,CCMSLIB00005720142,C[C@@H]1CC(=O)C2=C(c3c(ccc(c3O)c3c(c4c(cc3)O[C@@]3([C@H]([C@@H](CC(=O)C3=C4O)C)O)C(=O)OC)O)O[C@@]2([C@H]1O)C(=O)OC)O,0.837256259,6.0,0.75,6.0,0.854545455
17546,2,O=C([C@]([H])(C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,324.1702271,CCMSLIB00000845126,C[C@@H]1NC(=O)\C(NC1=O)=C\C2=C(NC3=CC=CC=C23)C(C)(C)C=C,0.833978686,38.0,0.603174603,38.0,1.0
17547,29,O=C(C(NC1=O)=C)N[C@H]1CC2=C(C(C)(C)C=C)NC3=CC=CC=C32,324.1708374,CCMSLIB00000845126,C[C@@H]1NC(=O)\C(NC1=O)=C\C2=C(NC3=CC=CC=C23)C(C)(C)C=C,0.331901685,19.0,0.791666667,19.0,0.405405405
12943,83,CCCC(C1C(OC)=CC(=O)OC=1C)O,213.1116333,CNP0086993,O=C(O)C=C(C=C(C)CC(C(=O)O)C)C,0.633309194,17.0,0.242857143,17.0,0.318181818
5779,47,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,325.072052,CNP0363021,OC12C3=CC=4OCOC4C=C3OC2C5=CC=6C=COC6C=C5OC1,0.82017459,2.0,0.041666667,2.0,0.676470588
9891,65,CCC[C@H](C[C@@H]1[C@@H](O)C2C(=C(C(=C(C=2)OC)OC)O)C(=O)O1)O,327.1458435,CNP0000035,O=C(OC1C(=CC(=O)C(C)C1OC(=O)C)C2OC2C(O)(C)C)C,0.555341539,18.0,0.193548387,18.0,0.548387097
18085,45,CC(O[C@H](C(C)(C)[C@@H]1CC/C(C)=C/CC/C(C)=C/CC2=C(O)C=C(C)OC2=O)CCC1=C)=O,457.293396,CCMSLIB00000852717,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC[C@]4(C)O\C5=C(/C[C@@H]34)C(=O)\C=C(C)/O5)C1(C)C,0.975797351,35.0,0.714285714,35.0,0.290909091
3238,17,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3O)=C[C@H]2OC(/C=C/C=C/C=O)=O)O)C)C,399.177887,NPA014105,C[C@@]1(CC(=O)CC1(C)C)C2=CC=C(C=C2)C(=O)OCC[C@](C)(CC(=O)O)O,0.428301185,12.0,0.3,12.0,0.461538462
18087,46,CC(O[C@H](C(C)(C)[C@@H]1CC/C(C)=C/CC/C(C)=C/CC2=C(O)C=C(C)OC2=O)CCC1=C)=O,479.2737122,CCMSLIB00000852719,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC[C@]4(C)O\C5=C(/C[C@@H]34)C(=O)\C=C(C)/O5)C1(C)C,0.514031731,2.0,0.333333333,2.0,0.290909091
13478,85,CC1(C)CCC[C@@]2(C)[C@@]1([H])[C@H](O)C=C(C)[C@]2(O)C=O,275.1616516,CNP0451541,ON(O)C1C=C(C(OC)=C([C-]1C)[NH+](O)O)C(C)(C)C,0.960726857,2.0,0.4,2.0,0.461538462
17583,32,OC1=CC(O)=C(C2=O)C(CC(O[C@H](CCCCC2)C)=O)=C1,293.1387329,CCMSLIB00004692097,C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@]3([H])[C@@H](O)C[C@@H]4CCCC[C@]4(C)[C@H]3C[C@@H](O)[C@@]21C,0.847659421,50.0,0.704225352,50.0,0.558823529
11952,75,O=C1C=C[C@@]2(CC[C@@]([C@@]3(C(O[C@H](C)[C@@]3(O)C(O4)=O)=O)C([C@@]4(C)[C@H]5OC(C)=O)=C)(C)C5=C2C)C(C)(C)O1,501.2131653,CNP0080386,O=C(OC=1C=C2C(=CC1OC)CC(COC(=O)C)C(COC(=O)C)C2C3=CC=C(OC)C(OC)=C3)C,0.422855102,10.0,0.06097561,10.0,0.56
17585,41,C[C@H](/C=C/[C@H](C)C(C)C)[C@@]1([H])CC[C@@]2([H])[C@@]34C=C[C@@]5(OO4)C[C@@H](O)CC[C@]5(C)[C@@]3([H])CC[C@@]21C,429.3345947,CCMSLIB00004713705,C[C@H](CO)C/1=C(O)/C(=O)[C@@]2(C)C/C=C(C)/CC/C=C(C)/CC[C@H](O)/C(=C/C[C@H]12)C,0.771063568,99.0,0.559322034,99.0,0.382978723
19132,48,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3C=CO4)=CC=1O2)=O,347.0539551,CCMSLIB00010119656,COc1cc2c(c3oc4cccc(O)c4c(=O)c13)C1C=COC1O2,0.997444928,1.0,0.058823529,1.0,0.75
19645,18,[H][C@@]12C(C)=CC(=O)[C@]1([H])/C(/C=O)=CC[C@@]([H])1C(CC[C@@]1(C(/C=CC=C(/C)C)C)[H])(C)C2,367.263916,CCMSLIB00009939800,O=C(OC)C=1C(O)=C2C=CC=CC2=C3OC(C=CC31)(C)C,0.557519191,103.0,0.56284153,103.0,0.485714286
19134,12,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OC=C2,347.0517883,CCMSLIB00010119656,COc1cc2c(c3oc4cccc(O)c4c(=O)c13)C1C=COC1O2,0.996266901,1.0,0.125,1.0,1.0
18623,66,CCC[C@H](C[C@@H]1[C@@H](O)C2C(=C(C(=C(C=2)OC)OC)O)C(=O)O1)O,349.1261292,CCMSLIB00010107235,CCc1[nH]nc2c1C(c1cc(OC)cc(OC)c1)C(C#N)=C(N)O2,0.999358118,1.0,0.25,1.0,0.666666667
3776,23,O=C([C@H](C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC(C/C=C(C)/C)=CC=C32,392.2313232,NPA020084,C[C@H]1C(=O)N/C(=C\C2=C(NC3=C2C=CC(=C3)CC=C(C)C)C(C)(C)C=C)/C(=O)N1,0.254919876,9.0,0.160714286,9.0,1.0
17601,22,O=C1CC[C@@]2(C[C@@H](OC(/C(C)=CC)=O)[C@@]([C@@]3(C(O[C@H](C)[C@@]34C(O5)=O)=O)C([C@@]5(C)[C@H]6OC(C)=O)=C)(C)[C@]6(O4)C2=C)C(C)(C)O1,621.2280273,CCMSLIB00004713381,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)OC)O)O)O)O)O)O,0.981131919,4.0,0.666666667,4.0,0.411764706
17602,21,O=C1CC[C@@]2(C[C@@H](OC(/C(C)=CC)=O)[C@@]([C@@]3(C(O[C@H](C)[C@@]34C(O5)=O)=O)C([C@@]5(C)[C@H]6OC(C)=O)=C)(C)[C@]6(O4)C2=C)C(C)(C)O1,599.2472534,CCMSLIB00004713390,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)OC)O)O)O)O)O)O,0.595365455,114.0,0.735483871,114.0,0.411764706
18634,55,C=CC(C1NC2C=CC=CC=2C=1/C=C1/C(=O)N2C(CCC2)C(=O)N/1)(C)C,372.1681213,CCMSLIB00010104761,CCc1ccc2oc(=O)cc(CN3CCN(c4ccccn4)CC3)c2c1,0.999178052,1.0,0.25,1.0,0.318181818
19150,88,O=C([C@](O)(C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,362.1495056,CCMSLIB00010104994,COc1ccc(C(=O)CCNc2ccc3ncn(C)c3c2)cc1OC,0.462180912,1.0,0.041666667,1.0,0.317073171
17615,27,O=C(C(NC/1=O)=C)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,322.15625,CCMSLIB00010005944,C[C@H]1C(=O)N/C(=C\C2=C(NC3=CC=CC=C32)C(C)(C)C=C)/C(=O)N1,0.939357661,20.0,0.540540541,20.0,0.925925926
19158,50,COC1C(O)=CC(C)=CC=1OC1=CC(=CC(=C1O)O)C,299.0892639,CCMSLIB00010105745,COc1ccc(-c2coc3cc(O)c(OC)cc3c2=O)cc1,0.999057374,2.0,0.333333333,2.0,0.666666667
2274,10,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3)O)C4=O)OC)O[C@@]1([H])OCC2,349.0665588,CNP0022470,O=C(OC)C=1C=2C=C(OCC3=CC=C(F)C=C3Cl)C=CC2OC1C,0.769164383,1.0,0.333333333,1.0,0.6875
18667,93,C(C1C(OC2C=CC([C@@H](CC(C)C)O)=C(OC)C=2C(OC)=O)=C(O)C=C(C)C=1)=O,425.1568604,CCMSLIB00000210885,CCCCC1=NC=C(N1CC2=CC=C(C=C2)C(=O)O)/C=C(\CC3=CC=CS3)/C(=O)O,0.99873507,1.0,0.25,1.0,0.441860465
1773,7,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3CCO4)=CC=1O2)=O,327.0853577,CNP0130426,O=C1C2=C(O)C=C3OC(C=CC3=C2OC4=CC=C(O)C(O)=C14)(C)C,0.811375022,2.0,0.054054054,2.0,0.71875
2805,13,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3OC)O)C4=O)OC)O[C@@]1([H])OC=C2,355.0809326,CNP0219793,O=C1C2=CC=3C=COC3C=C2OCC1C=4C(OC)=CC=5OCOC5C4O,0.822196871,2.0,0.133333333,2.0,0.666666667
7427,56,C=CC(C1NC2C=CC=CC=2C=1/C=C1/C(=O)N2C(CCC2)(O)C(=O)N/1)(C)C,388.1633911,NPA029375,CC(=O)C1=C2C(=CC(C(=O)NC[C@H](O)C3=CC=CC=C3)=N1)C1=CC=CC=C1N2C,0.929856658,2.0,0.5,2.0,0.291666667
18697,77,CCCCC1C(OC)=CC(=O)OC=1C,197.1167603,CCMSLIB00009931301,CCCCCC1C(O1)C/C=C\CCCCCCCC(=O)O,0.693922656,9.0,0.134328358,9.0,0.346153846
17161,100,CC(C=C)(C)C12C3=C(NC1N(C(C(C=CC=C4)=C4N5)=O)C(C5=O)C2)C=CC=C3,374.1877441,CMNPD26064,c1cc(c(C[C@@H]2C(=O)Nc(cccc3)c3C(=O)N2)cn4C\C=C(/C)\C)c4cc1,0.323711495,10.0,0.2,10.0,0.75
21259,97,O=C(C1=C(O2)C=C(C)C(OC)=C1C(OC)=O)C3=C2C=CC=C3O,337.0690308,CCMSLIB00006389191,O=C1C=C(OC2=C(O)C(O)=C(OC)C(OC)=C12)C=3C=CC=CC3,0.998606145,1.0,0.333333333,1.0,0.785714286
21777,92,COC1C([C@H](CC(C)C)O)=CC=C2C=1C(OC1C=C(C)C=C(CO)C=1O2)=O,395.1473999,CCMSLIB00006524411,O=C1OCC(CC2=CC=C(OC)C(OC)=C2)C1CC3=CC=C(O)C(OC)=C3,0.999209464,1.0,0.333333333,1.0,0.657142857
20244,44,O[C@H](C(C)(C)[C@@H]1CC/C(C)=C/CC/C(C)=C/CC2=C(O)C=C(C)OC2=O)CCC1=C,437.2642212,CCMSLIB00009943001,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(OC)C(O)=C3)C1,0.228600457,1.0,0.2,1.0,0.30952381
18197,98,CC(C)CC1NC(=O)C2CCCN2C1=O,211.144516,CCMSLIB00000007050,CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N1,0.950051116,13.0,0.722222222,13.0,1.0
9002,61,[H][C@@]12C(C)=CC(=O)[C@]1([H])/C(/C=O)=CC[C@@]([H])1C(CC[C@@]1(C(/C=C[C@@H](O)C(O)(C)C)C)[H])(C)C2,401.2707214,CMNPD6909,C1(C)(CC\C=C(/C)\C(O)=O)OC1CC\C(=C\CC\C(=C\CCc2ccoc2)\C)\C,0.509232432,24.0,0.151898734,24.0,0.487804878
1844,8,COC1C=CC=C2C=1C(C1C(O)=C3C(OC4C3CCO4)=CC=1O2)=O,349.0671082,CNP0022470,O=C(OC)C=1C=2C=C(OCC3=CC=C(F)C=C3Cl)C=CC2OC1C,0.770091355,1.0,0.5,1.0,0.6875
19768,53,COC1C=C2C(C(C3C(O)=C4C(OC5C4CCO5)=CC=3C2=O)=O)=C(OC)C=1,391.078949,CCMSLIB00006430492,O=C(OCC)C=1OC2=CC(O)=CC=C2C(=O)C1C=3C=CC=4OCCOC4C3,0.999303699,1.0,0.2,1.0,0.694444444
4420,30,O=C(C(NC1=O)=C)N[C@H]1CC2=C(C(C)(C)C=C)NC3=CC=CC=C32,346.1528625,CNP0374087,O=C1N(C(=O)C2(C=3NC=4C=CC=CC4C3CCN12)C)CC=5C=CC=CC5,0.963610113,1.0,0.166666667,1.0,0.647058824
18247,60,C(O)[C@](O)1C(C=C[C@]([H])2[C@@](C)(C)CCC[C@]12C)=C,259.1669312,CCMSLIB00005724600,CC(CCC=C(C)C)C1(CC2)OOC2(C)C=C1,0.99939388,1.0,0.333333333,1.0,0.565217391
18248,87,[C@]([H])12[C@@](C)(C)CCC[C@]1(C)[C@@H](CO)C(C)=CC2=O,259.1661377,CCMSLIB00005724600,CC(CCC=C(C)C)C1(CC2)OOC2(C)C=C1,0.998313427,1.0,0.25,1.0,0.565217391
19277,76,O=C1C=C[C@@]2(CC[C@@]([C@@]3(C(O[C@H](C)[C@@]3(O)C(O4)=O)=O)C([C@@]4(C)[C@H]5OC(C)=O)=C)(C)C5=C2C)C(C)(C)O1,523.194519,CCMSLIB00000078650,N1(C2=C(C(N[C@H]3[C@@H](C4=CC(F)=C(C=C4)F)C3)=NC(=N2)SCCC)N=N1)[C@H]5[C@@H]([C@@H](O)[C@H](C5)OCCO)O,0.734216392,1.0,0.052631579,1.0,0.509433962
3928,25,O=C([C@H](C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=C(C/C=C(C)/C)C=CC=C32,392.2315979,NPA020084,C[C@H]1C(=O)N/C(=C\C2=C(NC3=C2C=CC(=C3)CC=C(C)C)C(C)(C)C=C)/C(=O)N1,0.316121936,2.0,0.031746032,2.0,0.722222222
19804,36,COC(=O)C1=C(C(=O)C2=C(O)C=C(C(=O)O)C=C2O)C(O)=CC=C1,355.0410767,CCMSLIB00009980802,O=C(OCC=1C=CC=CC1)NC(C(=O)OC=2C=CC3=C(OC(=O)C(=C3C)CC=4C=CC=CC4)C2C)CC5=CNC=6C=CC=CC65,0.973851207,2.0,0.08,2.0,0.388888889
4448,31,O=C1C2=C(O)C=C(C)C3=C2C(C4=C1C(OC)=CC(O)=C4)=CC5(NC(/C(NC5=O)=C/C6=C(C(C)(C)C=C)NC7=C6C=CC=C7)=O)O3,604.2075806,CNP0316839,N#CC(OC1OC(COC2OC(COC(=O)C=CC3=CC=C(O)C=C3)C(O)C(O)C2O)C(O)C(O)C1O)C=4C=CC=CC4,0.63273555,1.0,0.022727273,1.0,0.492307692
11630,71,O=C1C=C[C@@]2(CC[C@@]([C@@]3(C(O[C@H](C)[C@@]34C(O5)=O)=O)C([C@@]5(C)[C@H]6O)=C)(C)[C@]6(O4)C2=C)C(C)(C)O1,457.1876831,CNP0246139,O=C1OC(C)(C)C2CC(=O)C3C(C(O)CC4(C)C(OC(=O)C5OC534)C6=COC=C6)C2(C=C1)C,0.700456008,2.0,0.009661836,2.0,0.617021277
8057,59,[H][C@]12C(C)(CCC[C@@]1(C3(C(COC3=O)=C[C@H]2OC(/C=C/C=C/CC(C)O)=O)O)C)C,427.2095947,CNP0090457,OC1C2=CC(OC)=CC=C2OCC1C3COC4=CC=C(OC5CCCCC5)C=C4C3O,0.437703698,4.0,0.307692308,4.0,0.375
18301,86,[C@]([H])12[C@@](C)(C)CCC[C@]1(C)[C@@H](CO)C(C)=CC2=O,237.1847382,CCMSLIB00009972352,CC[C@H](C[C@@H]1C(=C[C@@H]2CCCC[C@@H]2[C@@]1(C)C(=O)O)C)O,0.855447995,47.0,0.758064516,47.0,0.56
18302,78,CCCCC1C(OC)=CC(=O)OC=1C,219.0984192,CCMSLIB00000852205,CC\1(C)C[C@H](O)C[C@@]2(C)OC(=O)/C=C12,0.866329134,1.0,0.5,1.0,0.526315789
18814,96,O=C(C1=C(O2)C=C(C)C(OC)=C1C(OC)=O)C3=C2C=CC=C3O,315.0882263,CCMSLIB00000848932,COC(=O)C1=C(C(=O)C2=C(O)C=C(C)C=C2O)C(O)=CC(OC)=C1,0.897082466,10.0,0.666666667,10.0,0.785714286
388,3,O=C([C@]([H])(C)NC/1=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,346.1505432,CNP0446630,O=C(O)C1=CC=C(C=C1)NN=C2C(=O)N(N=C2C)CN3CCOCC3,0.955577254,1.0,0.142857143,1.0,0.472222222
2964,14,[H][C@]12C3C(=CC(=C4C=3OC3C(=C(C=CC=3OC)O)C4=O)OC)O[C@@]1([H])OC=C2,377.0646362,CNP0377649,O=C(OC1=CC=C2C(OC(=CC=3OC=CC3)C2=O)=C1)C4=CC=C5OCOC5=C4,0.928806305,1.0,0.166666667,1.0,0.631578947
21399,5,COC1C=C(O)C=C2C=1C(C1C(O)=C3C(OC4(OC3CCC4)C)=CC=1C2=O)=O,383.1125488,CCMSLIB00005721075,O=C1C2=C(C=C(O[C@]3(C)O[C@H]4CCC3)C4=C2O)C(C5=CC(O)=CC(OC)=C51)=O,0.954343288,9.0,0.529411765,9.0,1.0
21914,38,O=C(CO)C1=CNC2=CC=CC=C21,198.0523376,CCMSLIB00005464241,OC(=O)CC1=CNC2=C1C=CC=C2,0.800172091,1.0,1.0,1.0,0.866666667
21405,62,[H][C@@]12C(C)=CC(=O)[C@]1([H])/C(/C=O)=CC[C@@]([H])1C(CC[C@@]1(C(/C=C[C@@H](O)C(O)(C)C)C)[H])(C)C2,423.25177,CCMSLIB00005435700,O=C1C2=C(O)C(=C(O)C=C2OC3=CC(O)=C(O)C(=C13)CC=C(C)C)CC=C(C)C,0.958144903,1.0,0.2,1.0,0.476190476
9632,63,CCC[C@@H]1O[C@](C)2[C@@](OC(C3C2=CC(OC)=C(OC)C=3O)=O)(C)C1,309.1341248,CNP0172271,O=C1C2=C(O)C=C(OC)C=C2C(O)C3CC(O)(C)C(O)CC13,0.552315996,15.0,0.159574468,15.0,0.724137931
18347,90,O=C(C(NC/1=O)=O)NC1=C/C2=C(C(C)(C)C=C)NC3=CC=CC=C32,346.1159668,CCMSLIB00010117548,Cc1[nH]c2ccccc2c1CCN=C(O)c1ccccc1[N+](=O)[O-],0.634125471,1.0,0.066666667,1.0,0.529411765
